"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - BZN|NL","Actual Total Load [MW] - BZN|NL"
"29.07.2020 07:30 - 29.07.2020 07:45","12706","11210"
"29.07.2020 07:45 - 29.07.2020 08:00","12804","11274"
"29.07.2020 08:00 - 29.07.2020 08:15","12871","11338"
"29.07.2020 08:15 - 29.07.2020 08:30","12890","11362"
"29.07.2020 08:30 - 29.07.2020 08:45","12884","11382"
"29.07.2020 08:45 - 29.07.2020 09:00","12891","11378"
"29.07.2020 09:00 - 29.07.2020 09:15","12862","11431"
"29.07.2020 09:15 - 29.07.2020 09:30","12771","11504"
"29.07.2020 09:30 - 29.07.2020 09:45","12712","11488"
"29.07.2020 09:45 - 29.07.2020 10:00","12686","11542"
"29.07.2020 10:00 - 29.07.2020 10:15","12669","11507"
"29.07.2020 10:15 - 29.07.2020 10:30","12591","11479"
"29.07.2020 10:30 - 29.07.2020 10:45","12489","11504"
"29.07.2020 10:45 - 29.07.2020 11:00","12417","11442"
"29.07.2020 11:00 - 29.07.2020 11:15","12401","11474"
"29.07.2020 11:15 - 29.07.2020 11:30","12331","11353"
"29.07.2020 11:30 - 29.07.2020 11:45","12257","11375"
"29.07.2020 11:45 - 29.07.2020 12:00","12180","11314"
"29.07.2020 12:00 - 29.07.2020 12:15","12160","11297"
"29.07.2020 12:15 - 29.07.2020 12:30","12086","11274"
"29.07.2020 12:30 - 29.07.2020 12:45","11990","11131"
"29.07.2020 12:45 - 29.07.2020 13:00","11943","11051"
"29.07.2020 13:00 - 29.07.2020 13:15","11907","11056"
"29.07.2020 13:15 - 29.07.2020 13:30","11889","10983"
"29.07.2020 13:30 - 29.07.2020 13:45","11840","10913"
"29.07.2020 13:45 - 29.07.2020 14:00","11802","10839"
"29.07.2020 14:00 - 29.07.2020 14:15","11795","10763"
"29.07.2020 14:15 - 29.07.2020 14:30","11802","10644"
"29.07.2020 14:30 - 29.07.2020 14:45","11837","10609"
"29.07.2020 14:45 - 29.07.2020 15:00","11841","10524"
"29.07.2020 15:00 - 29.07.2020 15:15","11866","10464"
"29.07.2020 15:15 - 29.07.2020 15:30","11910","10474"
"29.07.2020 15:30 - 29.07.2020 15:45","11985","10549"
"29.07.2020 15:45 - 29.07.2020 16:00","12032","10595"
"29.07.2020 16:00 - 29.07.2020 16:15","12073","10614"
"29.07.2020 16:15 - 29.07.2020 16:30","12142","10695"
"29.07.2020 16:30 - 29.07.2020 16:45","12217","10795"
"29.07.2020 16:45 - 29.07.2020 17:00","12371","10996"
"29.07.2020 17:00 - 29.07.2020 17:15","12586","11193"
"29.07.2020 17:15 - 29.07.2020 17:30","12806","11370"
"29.07.2020 17:30 - 29.07.2020 17:45","12964","11508"
"29.07.2020 17:45 - 29.07.2020 18:00","13098","11626"
"29.07.2020 18:00 - 29.07.2020 18:15","13015","11612"
"29.07.2020 18:15 - 29.07.2020 18:30","12866","11600"
"29.07.2020 18:30 - 29.07.2020 18:45","12849","11648"
"29.07.2020 18:45 - 29.07.2020 19:00","13011","11701"
"29.07.2020 19:00 - 29.07.2020 19:15","13081","11823"
"29.07.2020 19:15 - 29.07.2020 19:30","13170","11942"
"29.07.2020 19:30 - 29.07.2020 19:45","13235","12049"
"29.07.2020 19:45 - 29.07.2020 20:00","13316","12152"
"29.07.2020 20:00 - 29.07.2020 20:15","13366","12224"
"29.07.2020 20:15 - 29.07.2020 20:30","13393","12309"
"29.07.2020 20:30 - 29.07.2020 20:45","13430","12342"
"29.07.2020 20:45 - 29.07.2020 21:00","13467","12383"
"29.07.2020 21:00 - 29.07.2020 21:15","13468","12383"
"29.07.2020 21:15 - 29.07.2020 21:30","13494","12390"
"29.07.2020 21:30 - 29.07.2020 21:45","13490","12418"
"29.07.2020 21:45 - 29.07.2020 22:00","13482","12547"
"29.07.2020 22:00 - 29.07.2020 22:15","13512","12562"
"29.07.2020 22:15 - 29.07.2020 22:30","13549","12466"
"29.07.2020 22:30 - 29.07.2020 22:45","13479","12380"
"29.07.2020 22:45 - 29.07.2020 23:00","13361","12236"
"29.07.2020 23:00 - 29.07.2020 23:15","13265","12136"
"29.07.2020 23:15 - 29.07.2020 23:30","13181","12014"
"29.07.2020 23:30 - 29.07.2020 23:45","13056","11849"
"29.07.2020 23:45 - 30.07.2020 00:00","12880","11625"
"30.07.2020 00:00 - 30.07.2020 00:15","12694","11435"
"30.07.2020 00:15 - 30.07.2020 00:30","12507","11197"
"30.07.2020 00:30 - 30.07.2020 00:45","12317","11018"
"30.07.2020 00:45 - 30.07.2020 01:00","12143","10893"
"30.07.2020 01:00 - 30.07.2020 01:15","12035","10799"
"30.07.2020 01:15 - 30.07.2020 01:30","11948","10689"
"30.07.2020 01:30 - 30.07.2020 01:45","11848","10627"
"30.07.2020 01:45 - 30.07.2020 02:00","11769","10555"
"30.07.2020 02:00 - 30.07.2020 02:15","11702","10464"
"30.07.2020 02:15 - 30.07.2020 02:30","11669","10434"
"30.07.2020 02:30 - 30.07.2020 02:45","11644","10352"
"30.07.2020 02:45 - 30.07.2020 03:00","11583","10321"
"30.07.2020 03:00 - 30.07.2020 03:15","11545","10285"
"30.07.2020 03:15 - 30.07.2020 03:30","11516","10306"
"30.07.2020 03:30 - 30.07.2020 03:45","11493","10237"
"30.07.2020 03:45 - 30.07.2020 04:00","11464","10192"
"30.07.2020 04:00 - 30.07.2020 04:15","11466","10201"
"30.07.2020 04:15 - 30.07.2020 04:30","11466","10227"
"30.07.2020 04:30 - 30.07.2020 04:45","11480","10252"
"30.07.2020 04:45 - 30.07.2020 05:00","11504","10249"
"30.07.2020 05:00 - 30.07.2020 05:15","11548","10306"
"30.07.2020 05:15 - 30.07.2020 05:30","11602","10415"
"30.07.2020 05:30 - 30.07.2020 05:45","11664","10481"
"30.07.2020 05:45 - 30.07.2020 06:00","11721","10475"
"30.07.2020 06:00 - 30.07.2020 06:15","11884","10661"
"30.07.2020 06:15 - 30.07.2020 06:30","12118","10797"
"30.07.2020 06:30 - 30.07.2020 06:45","12293","10864"
"30.07.2020 06:45 - 30.07.2020 07:00","12451","10918"
"30.07.2020 07:00 - 30.07.2020 07:15","12673","11100"
"30.07.2020 07:15 - 30.07.2020 07:30","12852","11157"
"30.07.2020 07:30 - 30.07.2020 07:45","13054","11293"
"30.07.2020 07:45 - 30.07.2020 08:00","13223","11372"
"30.07.2020 08:00 - 30.07.2020 08:15","13342","11437"
"30.07.2020 08:15 - 30.07.2020 08:30","13419","11387"
"30.07.2020 08:30 - 30.07.2020 08:45","13519","11369"
"30.07.2020 08:45 - 30.07.2020 09:00","13581","11350"
"30.07.2020 09:00 - 30.07.2020 09:15","13595","11296"
"30.07.2020 09:15 - 30.07.2020 09:30","13555","11194"
"30.07.2020 09:30 - 30.07.2020 09:45","13488","11069"
"30.07.2020 09:45 - 30.07.2020 10:00","13383","11007"
"30.07.2020 10:00 - 30.07.2020 10:15","13302","10831"
"30.07.2020 10:15 - 30.07.2020 10:30","13181","10727"
"30.07.2020 10:30 - 30.07.2020 10:45","13048","10655"
"30.07.2020 10:45 - 30.07.2020 11:00","12965","10526"
"30.07.2020 11:00 - 30.07.2020 11:15","12879","10404"
"30.07.2020 11:15 - 30.07.2020 11:30","12793","10304"
"30.07.2020 11:30 - 30.07.2020 11:45","12714","10224"
"30.07.2020 11:45 - 30.07.2020 12:00","12668","10185"
"30.07.2020 12:00 - 30.07.2020 12:15","12628","10118"
"30.07.2020 12:15 - 30.07.2020 12:30","12578","10029"
"30.07.2020 12:30 - 30.07.2020 12:45","12483","9957"
"30.07.2020 12:45 - 30.07.2020 13:00","12386","10051"
"30.07.2020 13:00 - 30.07.2020 13:15","12328","10028"
"30.07.2020 13:15 - 30.07.2020 13:30","12325","10029"
"30.07.2020 13:30 - 30.07.2020 13:45","12335","10016"
"30.07.2020 13:45 - 30.07.2020 14:00","12345","10022"
"30.07.2020 14:00 - 30.07.2020 14:15","12329","9984"
"30.07.2020 14:15 - 30.07.2020 14:30","12343","9964"
"30.07.2020 14:30 - 30.07.2020 14:45","12344","9939"
"30.07.2020 14:45 - 30.07.2020 15:00","12352","9969"
"30.07.2020 15:00 - 30.07.2020 15:15","12363","10008"
"30.07.2020 15:15 - 30.07.2020 15:30","12403","10070"
"30.07.2020 15:30 - 30.07.2020 15:45","12476","10211"
"30.07.2020 15:45 - 30.07.2020 16:00","12554","10367"
"30.07.2020 16:00 - 30.07.2020 16:15","12625","10468"
"30.07.2020 16:15 - 30.07.2020 16:30","12724","10597"
"30.07.2020 16:30 - 30.07.2020 16:45","12832","10745"
"30.07.2020 16:45 - 30.07.2020 17:00","12971","10961"
"30.07.2020 17:00 - 30.07.2020 17:15","13119","11206"
"30.07.2020 17:15 - 30.07.2020 17:30","13250","11398"
"30.07.2020 17:30 - 30.07.2020 17:45","13365","11613"
"30.07.2020 17:45 - 30.07.2020 18:00","13591","11764"
"30.07.2020 18:00 - 30.07.2020 18:15","13516","11799"
"30.07.2020 18:15 - 30.07.2020 18:30","13421","11832"
"30.07.2020 18:30 - 30.07.2020 18:45","13418","11941"
"30.07.2020 18:45 - 30.07.2020 19:00","13456","12099"
"30.07.2020 19:00 - 30.07.2020 19:15","13455","12149"
"30.07.2020 19:15 - 30.07.2020 19:30","13463","12312"
"30.07.2020 19:30 - 30.07.2020 19:45","13514","12458"
"30.07.2020 19:45 - 30.07.2020 20:00","13571","12574"
"30.07.2020 20:00 - 30.07.2020 20:15","13630","12630"
"30.07.2020 20:15 - 30.07.2020 20:30","13692","12688"
"30.07.2020 20:30 - 30.07.2020 20:45","13722","12719"
"30.07.2020 20:45 - 30.07.2020 21:00","13717","12757"
"30.07.2020 21:00 - 30.07.2020 21:15","13675","12748"
"30.07.2020 21:15 - 30.07.2020 21:30","13627","12712"
"30.07.2020 21:30 - 30.07.2020 21:45","13490","12740"
"30.07.2020 21:45 - 30.07.2020 22:00","13471","12805"
"30.07.2020 22:00 - 30.07.2020 22:15","13544","12749"
"30.07.2020 22:15 - 30.07.2020 22:30","13572","12707"
"30.07.2020 22:30 - 30.07.2020 22:45","13500","12581"
"30.07.2020 22:45 - 30.07.2020 23:00","13384","12401"
"30.07.2020 23:00 - 30.07.2020 23:15","13272","12309"
"30.07.2020 23:15 - 30.07.2020 23:30","13203","12172"
"30.07.2020 23:30 - 30.07.2020 23:45","13065","11960"
"30.07.2020 23:45 - 31.07.2020 00:00","12897","11787"
"31.07.2020 00:00 - 31.07.2020 00:15","12723","11558"
"31.07.2020 00:15 - 31.07.2020 00:30","12558","11378"
"31.07.2020 00:30 - 31.07.2020 00:45","12391","11215"
"31.07.2020 00:45 - 31.07.2020 01:00","12246","11076"
"31.07.2020 01:00 - 31.07.2020 01:15","12114","10948"
"31.07.2020 01:15 - 31.07.2020 01:30","12013","10790"
"31.07.2020 01:30 - 31.07.2020 01:45","11906","10667"
"31.07.2020 01:45 - 31.07.2020 02:00","11837","10551"
"31.07.2020 02:00 - 31.07.2020 02:15","11755","10528"
"31.07.2020 02:15 - 31.07.2020 02:30","11709","10449"
"31.07.2020 02:30 - 31.07.2020 02:45","11657","10408"
"31.07.2020 02:45 - 31.07.2020 03:00","11629","10375"
"31.07.2020 03:00 - 31.07.2020 03:15","11618","10362"
"31.07.2020 03:15 - 31.07.2020 03:30","11596","10336"
"31.07.2020 03:30 - 31.07.2020 03:45","11558","10291"
"31.07.2020 03:45 - 31.07.2020 04:00","11522","10290"
"31.07.2020 04:00 - 31.07.2020 04:15","11513","10293"
"31.07.2020 04:15 - 31.07.2020 04:30","11540","10273"
"31.07.2020 04:30 - 31.07.2020 04:45","11564","10262"
"31.07.2020 04:45 - 31.07.2020 05:00","11587","10244"
"31.07.2020 05:00 - 31.07.2020 05:15","11662","10400"
"31.07.2020 05:15 - 31.07.2020 05:30","11738","10452"
"31.07.2020 05:30 - 31.07.2020 05:45","11781","10519"
"31.07.2020 05:45 - 31.07.2020 06:00","11846","10530"
"31.07.2020 06:00 - 31.07.2020 06:15","11999","10652"
"31.07.2020 06:15 - 31.07.2020 06:30","12174","10840"
"31.07.2020 06:30 - 31.07.2020 06:45","12335","10924"
"31.07.2020 06:45 - 31.07.2020 07:00","12473","10998"
"31.07.2020 07:00 - 31.07.2020 07:15","12650","11186"
"31.07.2020 07:15 - 31.07.2020 07:30","12840","11259"
"31.07.2020 07:30 - 31.07.2020 07:45","13044","11370"
"31.07.2020 07:45 - 31.07.2020 08:00","13170","11399"
"31.07.2020 08:00 - 31.07.2020 08:15","13277","11471"
"31.07.2020 08:15 - 31.07.2020 08:30","13371","11473"
"31.07.2020 08:30 - 31.07.2020 08:45","13481","11517"
"31.07.2020 08:45 - 31.07.2020 09:00","13544","11520"
"31.07.2020 09:00 - 31.07.2020 09:15","13590","11500"
"31.07.2020 09:15 - 31.07.2020 09:30","13609","11436"
"31.07.2020 09:30 - 31.07.2020 09:45","13617","11317"
"31.07.2020 09:45 - 31.07.2020 10:00","13616","11268"
"31.07.2020 10:00 - 31.07.2020 10:15","13597","11132"
"31.07.2020 10:15 - 31.07.2020 10:30","13503","11006"
"31.07.2020 10:30 - 31.07.2020 10:45","13407","10883"
"31.07.2020 10:45 - 31.07.2020 11:00","13328","10755"
"31.07.2020 11:00 - 31.07.2020 11:15","13231","10664"
"31.07.2020 11:15 - 31.07.2020 11:30","13137","10537"
"31.07.2020 11:30 - 31.07.2020 11:45","13064","10460"
"31.07.2020 11:45 - 31.07.2020 12:00","12978","10399"
"31.07.2020 12:00 - 31.07.2020 12:15","12868","10332"
"31.07.2020 12:15 - 31.07.2020 12:30","12766","10247"
"31.07.2020 12:30 - 31.07.2020 12:45","12580","10157"
"31.07.2020 12:45 - 31.07.2020 13:00","12509","10149"
"31.07.2020 13:00 - 31.07.2020 13:15","12507","10114"
"31.07.2020 13:15 - 31.07.2020 13:30","12443","10117"
"31.07.2020 13:30 - 31.07.2020 13:45","12417","10108"
"31.07.2020 13:45 - 31.07.2020 14:00","12390","10087"
"31.07.2020 14:00 - 31.07.2020 14:15","12313","10099"
"31.07.2020 14:15 - 31.07.2020 14:30","12211","10098"
"31.07.2020 14:30 - 31.07.2020 14:45","12160","10092"
"31.07.2020 14:45 - 31.07.2020 15:00","12131","10171"
"31.07.2020 15:00 - 31.07.2020 15:15","12074","10185"
"31.07.2020 15:15 - 31.07.2020 15:30","10106","10235"
"31.07.2020 15:30 - 31.07.2020 15:45","11967","10300"
"31.07.2020 15:45 - 31.07.2020 16:00","11862","10390"
"31.07.2020 16:00 - 31.07.2020 16:15","11838","10517"
"31.07.2020 16:15 - 31.07.2020 16:30","11807","10660"
"31.07.2020 16:30 - 31.07.2020 16:45","11826","10792"
"31.07.2020 16:45 - 31.07.2020 17:00","11889","11031"
"31.07.2020 17:00 - 31.07.2020 17:15","11975","11221"
"31.07.2020 17:15 - 31.07.2020 17:30","12143","11500"
"31.07.2020 17:30 - 31.07.2020 17:45","12338","11719"
"31.07.2020 17:45 - 31.07.2020 18:00","12489","11908"
"31.07.2020 18:00 - 31.07.2020 18:15","12497","11958"
"31.07.2020 18:15 - 31.07.2020 18:30","12447","12031"
"31.07.2020 18:30 - 31.07.2020 18:45","12494","12181"
"31.07.2020 18:45 - 31.07.2020 19:00","12574","12331"
"31.07.2020 19:00 - 31.07.2020 19:15","12665","12367"
"31.07.2020 19:15 - 31.07.2020 19:30","12794","12520"
"31.07.2020 19:30 - 31.07.2020 19:45","12916","12664"
"31.07.2020 19:45 - 31.07.2020 20:00","13058","12787"
"31.07.2020 20:00 - 31.07.2020 20:15","13132","12785"
"31.07.2020 20:15 - 31.07.2020 20:30","13240","12878"
"31.07.2020 20:30 - 31.07.2020 20:45","13335","12891"
"31.07.2020 20:45 - 31.07.2020 21:00","13366","12934"
"31.07.2020 21:00 - 31.07.2020 21:15","13347","12848"
"31.07.2020 21:15 - 31.07.2020 21:30","13294","12818"
"31.07.2020 21:30 - 31.07.2020 21:45","13235","12810"
"31.07.2020 21:45 - 31.07.2020 22:00","13242","12907"
"31.07.2020 22:00 - 31.07.2020 22:15","13298","12902"
"31.07.2020 22:15 - 31.07.2020 22:30","13367","12795"
"31.07.2020 22:30 - 31.07.2020 22:45","13371","12664"
"31.07.2020 22:45 - 31.07.2020 23:00","13260","12526"
"31.07.2020 23:00 - 31.07.2020 23:15","13208","12432"
"31.07.2020 23:15 - 31.07.2020 23:30","13156","12314"
"31.07.2020 23:30 - 31.07.2020 23:45","13038","12145"
"31.07.2020 23:45 - 01.08.2020 00:00","12841","11973"
"01.08.2020 00:00 - 01.08.2020 00:15","13177","11867"
"01.08.2020 00:15 - 01.08.2020 00:30","13001","11776"
"01.08.2020 00:30 - 01.08.2020 00:45","12805","11595"
"01.08.2020 00:45 - 01.08.2020 01:00","12643","11460"
"01.08.2020 01:00 - 01.08.2020 01:15","12542","11262"
"01.08.2020 01:15 - 01.08.2020 01:30","12439","11171"
"01.08.2020 01:30 - 01.08.2020 01:45","12321","11127"
"01.08.2020 01:45 - 01.08.2020 02:00","12223","11011"
"01.08.2020 02:00 - 01.08.2020 02:15","12128","10934"
"01.08.2020 02:15 - 01.08.2020 02:30","12060","10892"
"01.08.2020 02:30 - 01.08.2020 02:45","12006","10787"
"01.08.2020 02:45 - 01.08.2020 03:00","11940","10737"
"01.08.2020 03:00 - 01.08.2020 03:15","11898","10709"
"01.08.2020 03:15 - 01.08.2020 03:30","11865","10628"
"01.08.2020 03:30 - 01.08.2020 03:45","11825","10571"
"01.08.2020 03:45 - 01.08.2020 04:00","11806","10516"
"01.08.2020 04:00 - 01.08.2020 04:15","11781","10507"
"01.08.2020 04:15 - 01.08.2020 04:30","11742","10453"
"01.08.2020 04:30 - 01.08.2020 04:45","11707","10438"
"01.08.2020 04:45 - 01.08.2020 05:00","11698","10417"
"01.08.2020 05:00 - 01.08.2020 05:15","11691","10439"
"01.08.2020 05:15 - 01.08.2020 05:30","11680","10481"
"01.08.2020 05:30 - 01.08.2020 05:45","11633","10491"
"01.08.2020 05:45 - 01.08.2020 06:00","11566","10430"
"01.08.2020 06:00 - 01.08.2020 06:15","11528","10405"
"01.08.2020 06:15 - 01.08.2020 06:30","11511","10399"
"01.08.2020 06:30 - 01.08.2020 06:45","11463","10468"
"01.08.2020 06:45 - 01.08.2020 07:00","11403","10449"
"01.08.2020 07:00 - 01.08.2020 07:15","11271","10453"
"01.08.2020 07:15 - 01.08.2020 07:30","11130","10483"
"01.08.2020 07:30 - 01.08.2020 07:45","11017","10480"
"01.08.2020 07:45 - 01.08.2020 08:00","10895","10475"
"01.08.2020 08:00 - 01.08.2020 08:15","10763","10451"
"01.08.2020 08:15 - 01.08.2020 08:30","10626","10463"
"01.08.2020 08:30 - 01.08.2020 08:45","10553","10410"
"01.08.2020 08:45 - 01.08.2020 09:00","10509","10444"
"01.08.2020 09:00 - 01.08.2020 09:15","10471","10576"
"01.08.2020 09:15 - 01.08.2020 09:30","10442","10572"
"01.08.2020 09:30 - 01.08.2020 09:45","10403","10578"
"01.08.2020 09:45 - 01.08.2020 10:00","10358","10608"
"01.08.2020 10:00 - 01.08.2020 10:15","10333","10590"
"01.08.2020 10:15 - 01.08.2020 10:30","10287","10469"
"01.08.2020 10:30 - 01.08.2020 10:45","10178","10421"
"01.08.2020 10:45 - 01.08.2020 11:00","10085","10330"
"01.08.2020 11:00 - 01.08.2020 11:15","10021","10246"
"01.08.2020 11:15 - 01.08.2020 11:30","10026","10145"
"01.08.2020 11:30 - 01.08.2020 11:45","9996","10115"
"01.08.2020 11:45 - 01.08.2020 12:00","9912","10231"
"01.08.2020 12:00 - 01.08.2020 12:15","9924","10225"
"01.08.2020 12:15 - 01.08.2020 12:30","9931","10256"
"01.08.2020 12:30 - 01.08.2020 12:45","9913","10278"
"01.08.2020 12:45 - 01.08.2020 13:00","9898","10278"
"01.08.2020 13:00 - 01.08.2020 13:15","9876","10283"
"01.08.2020 13:15 - 01.08.2020 13:30","9838","10293"
"01.08.2020 13:30 - 01.08.2020 13:45","9743","10278"
"01.08.2020 13:45 - 01.08.2020 14:00","9676","10333"
"01.08.2020 14:00 - 01.08.2020 14:15","9643","10410"
"01.08.2020 14:15 - 01.08.2020 14:30","9610","10385"
"01.08.2020 14:30 - 01.08.2020 14:45","9587","10414"
"01.08.2020 14:45 - 01.08.2020 15:00","9542","10399"
"01.08.2020 15:00 - 01.08.2020 15:15","9494","10344"
"01.08.2020 15:15 - 01.08.2020 15:30","9524","10270"
"01.08.2020 15:30 - 01.08.2020 15:45","9581","10242"
"01.08.2020 15:45 - 01.08.2020 16:00","9614","10251"
"01.08.2020 16:00 - 01.08.2020 16:15","9651","10249"
"01.08.2020 16:15 - 01.08.2020 16:30","9773","10261"
"01.08.2020 16:30 - 01.08.2020 16:45","9963","10336"
"01.08.2020 16:45 - 01.08.2020 17:00","10171","10462"
"01.08.2020 17:00 - 01.08.2020 17:15","10402","10559"
"01.08.2020 17:15 - 01.08.2020 17:30","10643","10640"
"01.08.2020 17:30 - 01.08.2020 17:45","10906","10806"
"01.08.2020 17:45 - 01.08.2020 18:00","11137","10939"
"01.08.2020 18:00 - 01.08.2020 18:15","11293","10983"
"01.08.2020 18:15 - 01.08.2020 18:30","11425","11001"
"01.08.2020 18:30 - 01.08.2020 18:45","11586","11017"
"01.08.2020 18:45 - 01.08.2020 19:00","11693","11131"
"01.08.2020 19:00 - 01.08.2020 19:15","11827","11255"
"01.08.2020 19:15 - 01.08.2020 19:30","12047","11375"
"01.08.2020 19:30 - 01.08.2020 19:45","12231","11480"
"01.08.2020 19:45 - 01.08.2020 20:00","12352","11631"
"01.08.2020 20:00 - 01.08.2020 20:15","12514","11721"
"01.08.2020 20:15 - 01.08.2020 20:30","12726","11789"
"01.08.2020 20:30 - 01.08.2020 20:45","12862","11835"
"01.08.2020 20:45 - 01.08.2020 21:00","12920","11863"
"01.08.2020 21:00 - 01.08.2020 21:15","12956","11875"
"01.08.2020 21:15 - 01.08.2020 21:30","12964","11883"
"01.08.2020 21:30 - 01.08.2020 21:45","12962","11954"
"01.08.2020 21:45 - 01.08.2020 22:00","12990","12072"
"01.08.2020 22:00 - 01.08.2020 22:15","13061","12037"
"01.08.2020 22:15 - 01.08.2020 22:30","13143","11874"
"01.08.2020 22:30 - 01.08.2020 22:45","13178","11796"
"01.08.2020 22:45 - 01.08.2020 23:00","13114","11731"
"01.08.2020 23:00 - 01.08.2020 23:15","13046","11654"
"01.08.2020 23:15 - 01.08.2020 23:30","12966","11540"
"01.08.2020 23:30 - 01.08.2020 23:45","12857","11371"
"01.08.2020 23:45 - 02.08.2020 00:00","12710","11250"
"02.08.2020 00:00 - 02.08.2020 00:15","12582","11090"
"02.08.2020 00:15 - 02.08.2020 00:30","12490","10963"
"02.08.2020 00:30 - 02.08.2020 00:45","12390","10819"
"02.08.2020 00:45 - 02.08.2020 01:00","12246","10718"
"02.08.2020 01:00 - 02.08.2020 01:15","12108","10569"
"02.08.2020 01:15 - 02.08.2020 01:30","12020","10452"
"02.08.2020 01:30 - 02.08.2020 01:45","11958","10335"
"02.08.2020 01:45 - 02.08.2020 02:00","11869","10247"
"02.08.2020 02:00 - 02.08.2020 02:15","11761","10207"
"02.08.2020 02:15 - 02.08.2020 02:30","11697","10102"
"02.08.2020 02:30 - 02.08.2020 02:45","11655","10043"
"02.08.2020 02:45 - 02.08.2020 03:00","11618","9971"
"02.08.2020 03:00 - 02.08.2020 03:15","11574","9922"
"02.08.2020 03:15 - 02.08.2020 03:30","11540","9897"
"02.08.2020 03:30 - 02.08.2020 03:45","11487","9881"
"02.08.2020 03:45 - 02.08.2020 04:00","11458","9874"
"02.08.2020 04:00 - 02.08.2020 04:15","11430","9875"
"02.08.2020 04:15 - 02.08.2020 04:30","11409","9876"
"02.08.2020 04:30 - 02.08.2020 04:45","11407","9850"
"02.08.2020 04:45 - 02.08.2020 05:00","11410","9812"
"02.08.2020 05:00 - 02.08.2020 05:15","11395","9811"
"02.08.2020 05:15 - 02.08.2020 05:30","11372","9811"
"02.08.2020 05:30 - 02.08.2020 05:45","11283","9812"
"02.08.2020 05:45 - 02.08.2020 06:00","11182","9664"
"02.08.2020 06:00 - 02.08.2020 06:15","11077","9593"
"02.08.2020 06:15 - 02.08.2020 06:30","11020","9543"
"02.08.2020 06:30 - 02.08.2020 06:45","10938","9485"
"02.08.2020 06:45 - 02.08.2020 07:00","10821","9410"
"02.08.2020 07:00 - 02.08.2020 07:15","10670","9391"
"02.08.2020 07:15 - 02.08.2020 07:30","10504","9315"
"02.08.2020 07:30 - 02.08.2020 07:45","10353","9293"
"02.08.2020 07:45 - 02.08.2020 08:00","10153","9226"
"02.08.2020 08:00 - 02.08.2020 08:15","9959","9220"
"02.08.2020 08:15 - 02.08.2020 08:30","9767","9231"
"02.08.2020 08:30 - 02.08.2020 08:45","9598","9269"
"02.08.2020 08:45 - 02.08.2020 09:00","9472","9305"
"02.08.2020 09:00 - 02.08.2020 09:15","9371","9410"
"02.08.2020 09:15 - 02.08.2020 09:30","9264","9457"
"02.08.2020 09:30 - 02.08.2020 09:45","9164","9535"
"02.08.2020 09:45 - 02.08.2020 10:00","9050","9599"
"02.08.2020 10:00 - 02.08.2020 10:15","8939","9541"
"02.08.2020 10:15 - 02.08.2020 10:30","8835","9516"
"02.08.2020 10:30 - 02.08.2020 10:45","8726","9480"
"02.08.2020 10:45 - 02.08.2020 11:00","8621","9446"
"02.08.2020 11:00 - 02.08.2020 11:15","8558","9407"
"02.08.2020 11:15 - 02.08.2020 11:30","8479","9374"
"02.08.2020 11:30 - 02.08.2020 11:45","8397","9378"
"02.08.2020 11:45 - 02.08.2020 12:00","8369","9365"
"02.08.2020 12:00 - 02.08.2020 12:15","8318","9307"
